904131,DISTILLED SPIRITS SPECIALTY,Midnight Moon Apple Pie VAP,384,Piedmont Distillers,750,6,1,,70,2014-03-20 00:00:00,851767000000,30851800000000,$11.00,16.50,66.00
904132,SCOTCH WHISKIES,Arran 14yr,268,Impex Beverages Inc,750,6,1,,92,2014-03-17 00:00:00,892032000000,10892000000000,$37.50,56.25,225.00
904133,IMPORTED ALE,Drie Fonteinen Oude Geuze,433,Shelton Brothers,750,6,1,,15,2006-06-22 00:00:00,,,$8.12,10.15,48.70
904134,IMPORTED ALE,Fantome Brise-Bonsbons,433,Shelton Brothers,750,12,1,,15,2006-06-22 00:00:00,,,$6.48,8.09,77.70
904135,IMPORTED ALE,Geants Saison Voisin,433,Shelton Brothers,750,12,1,,15,2006-06-21 00:00:00,,,$4.21,5.26,50.50
904136,IMPORTED ALE,La Choulette Framboise,433,Shelton Brothers,331,24,1,,15,2006-06-21 00:00:00,,,$2.13,2.66,51.00
904137,IMPORTED ALE,La Bavaisienne Blonde,433,Shelton Brothers,750,12,1,,15,2006-06-21 00:00:00,,,$3.06,3.82,36.70
904138,IMPORTED ALE,Ultra Brune 10%,433,Shelton Brothers,331,24,1,,15,2006-06-21 00:00:00,,,$1.61,2.02,38.70
904139,IMPORTED ALE,Ultra Brune 10%,433,Shelton Brothers,750,12,1,,15,2006-06-21 00:00:00,,,$4.23,5.28,50.70
904140,IMPORTED ALE,La Cuvee Du 7eme,38,B. United International,750,6,1,,15,2006-06-22 00:00:00,,,$9.90,12.38,59.40
904141,IMPORTED ALE,La Meule,38,B. United International,331,20,1,,15,2006-06-22 00:00:00,,,$3.96,4.94,79.10
904142,IMPORTED ALE,Houblon Chouffe,151,Duvel Moortgat Usa,750,12,1,,15,2006-07-05 00:00:00,,,$4.83,6.04,57.95
904143,IMPORTED ALE,Houblon Chouffe,151,Duvel Moortgat Usa,331,24,1,,15,2006-07-05 00:00:00,,,$2.85,3.57,68.49
904144,IMPORTED ALE,Houblon Chouffe Keg,151,Duvel Moortgat Usa,20000,1,1,,15,2006-07-05 00:00:00,,,$114.99,143.74,114.99
904145,SCOTCH WHISKIES,Macallan Scotch Whiskey,305,Mhw Ltd,750,1,1,,86,2009-03-30 00:00:00,,,$969.99,1454.99,969.99
904146,BLENDED WHISKIES,Stranahan's Colorado Whiskey,395,Proximo,750,6,1,,94,2009-02-06 00:00:00,,,$31.00,46.50,186.00
904147,IMPORTED ALE,Maudite 6x4,455,Unibrew Usa Inc.,355,24,1,,18,2006-07-12 00:00:00,,,$1.47,1.84,35.32
904148,IMPORTED ALE,Fin Du Monde 6x4,455,Unibrew Usa Inc.,355,24,1,,18,2006-07-12 00:00:00,,,$1.47,1.84,35.32
904149,IMPORTED ALE,Trois Pistoles 6x4,455,Unibrew Usa Inc.,355,24,1,,18,2006-07-12 00:00:00,,,$1.47,1.84,35.32
904150,IMPORTED ALE,Maudite,455,Unibrew Usa Inc.,750,12,1,,18,2006-07-12 00:00:00,,,$4.06,5.07,48.71
904151,IMPORTED ALE,Fin Du Monde,455,Unibrew Usa Inc.,750,12,1,,18,2006-07-12 00:00:00,,,$4.06,5.07,48.71
904152,IMPORTED ALE,Don De Dieu 6x4,455,Unibrew Usa Inc.,355,24,1,,16,2006-07-12 00:00:00,,,$1.47,1.84,35.32
904153,IMPORTED ALE,Unibroue Terrible,455,Unibrew Usa Inc.,750,12,1,,21,2006-07-12 00:00:00,,,$4.67,5.84,56.06
904154,IMPORTED ALE,Unibroue Edition 2005,455,Unibrew Usa Inc.,750,12,1,,20,2006-07-12 00:00:00,,,$4.08,5.10,49.00
904155,IMPORTED ALE,Unibroue Sampler Pack 3x8,455,Unibrew Usa Inc.,355,24,1,,18,2006-07-12 00:00:00,,,$1.31,1.64,31.46
904156,IMPORTED ALE,Unibroue 15,455,Unibrew Usa Inc.,750,12,1,,20,2006-07-12 00:00:00,,,$4.08,5.10,49.00
904157,IMPORTED ALE,Aventinus Doppelbock,38,B. United International,500,24,1,,16,2009-03-01 00:00:00,,,$2.25,2.81,54.00
904158,IMPORTED ALE,Gouden Carolus Ambrio,494,Wetten Importers Inc.,750,12,1,,15,2006-08-01 00:00:00,,,$4.25,5.31,51.00
904159,IMPORTED ALE,Le Baladin Wayan,38,B. United International,750,12,1,,15,2006-08-22 00:00:00,,,$8.74,10.93,104.90
904160,IMPORTED ALE,Blaugies Saison D'epeautre,433,Shelton Brothers,750,12,1,,15,2006-08-22 00:00:00,,,$4.56,5.70,54.70
904161,SINGLE MALT SCOTCH,Ancnoc 12yr,276,International Beverage Holdings Usa,750,6,1,,86,2011-03-08 00:00:00,,10632100000000,$21.00,31.50,125.97
904162,IMPORTED ALE,Rader Ambree,144,D & V International Inc.,750,12,1,,21,2006-09-14 00:00:00,,,$3.88,4.84,46.50
904163,IMPORTED ALE,Pater Lieven Triple,144,D & V International Inc.,750,12,1,,16,2006-09-14 00:00:00,,,$3.88,4.84,46.50
904164,IMPORTED ALE,Buffalo Stout,144,D & V International Inc.,750,12,1,,18,2006-09-14 00:00:00,,,$5.33,6.67,64.00
904165,IMPORTED ALE,Gouden Carolus Ambrio 4pak,494,Wetten Importers Inc.,331,24,1,,15,2006-09-30 00:00:00,,,$2.25,2.81,54.00
904166,IMPORTED ALE,Samichlaus 3l,494,Wetten Importers Inc.,3000,4,1,,15,2006-09-30 00:00:00,,,$57.68,72.09,230.70
904167,IMPORTED ALE,Tsmisje Kerst,38,B. United International,331,24,1,,15,2006-10-24 00:00:00,,,$2.73,3.41,65.50
904168,IMPORTED ALE,La Chouffe Giftbox,151,Duvel Moortgat Usa,750,8,1,,15,2006-10-24 00:00:00,,,$5.50,6.88,44.00
904169,IMPORTED ALE,E Dupont Cidre Givre,38,B. United International,375,6,1,,15,2006-10-20 00:00:00,,,$12.42,15.52,74.50
904170,IMPORTED ALE,Demon Hunter,38,B. United International,750,6,1,,15,2006-10-20 00:00:00,,,$10.80,13.50,64.80
904171,IMPORTED ALE,Draco,38,B. United International,750,6,1,,15,2006-10-20 00:00:00,,,$12.25,15.31,73.50
904172,IMPORTED ALE,J W Lees Harvest In Port Cask,38,B. United International,275,12,1,,15,2006-10-20 00:00:00,,,$3.92,4.90,47.00
904173,IMPORTED ALE,J W Lees Harvest In Sherry Cask,38,B. United International,275,12,1,,15,2006-10-20 00:00:00,,,$3.92,4.90,47.00
904174,IMPORTED ALE,La Dragonne,38,B. United International,750,6,1,,15,2006-10-20 00:00:00,,,$9.90,12.38,59.40
904175,IMPORTED ALE,Le Baladin Noel,38,B. United International,750,12,1,,15,2006-10-20 00:00:00,,,$9.13,11.41,109.50
904176,IMPORTED ALE,Shangrila,38,B. United International,750,6,1,,15,2006-10-20 00:00:00,,,$10.80,13.50,64.80
904177,IMPORTED ALE,Hitachino Nest Celebration 2006,38,B. United International,331,24,1,,15,2006-10-20 00:00:00,,,$2.25,2.81,53.90
904178,IMPORTED ALE,Val-Dieu Grand Cru,144,D & V International Inc.,750,12,1,,21,2006-10-30 00:00:00,,,$4.50,5.63,54.00
904179,IMPORTED ALE,Delirium Noel Keg,494,Wetten Importers Inc.,30000,1,1,,15,2006-11-01 00:00:00,,,$140.70,175.88,140.70
904180,IMPORTED ALE,Houblon Chouffe Dobbelen Ipa,151,Duvel Moortgat Usa,750,12,1,,15,2006-11-01 00:00:00,,,$5.75,7.19,68.99
904181,IMPORTED ALE,Ondineke,38,B. United International,750,6,1,,15,2006-11-16 00:00:00,,,$7.42,9.27,44.50
904182,SINGLE MALT SCOTCH,Benriach Single Malt 20 Yr Old,391,Anchor Distilling (preiss Imports),750,1,1,,46,2006-11-07 00:00:00,,,$74.17,111.26,74.17
904183,SCOTCH WHISKIES,Port Charlotte,501,Winebow Inc.,750,6,1,,92,2011-10-14 00:00:00,,10000000000000,$36.08,54.13,216.50
904184,SINGLE MALT SCOTCH,Macallan 10 Yr Old,305,Mhw Ltd,750,1,1,,46,2006-11-07 00:00:00,,,$34.67,52.01,34.67
904185,SINGLE MALT SCOTCH,Dt 1968 Macallan 38 Yr Old,391,Anchor Distilling (preiss Imports),750,6,1,,104,2007-01-04 00:00:00,,,$284.63,426.95,1707.77
904186,SINGLE MALT SCOTCH,Lonach Glenrothes 1970 35 Yr Old,391,Anchor Distilling (preiss Imports),750,1,1,,82,2007-01-05 00:00:00,,,$96.18,144.27,96.18
904187,SINGLE MALT SCOTCH,Lonach Caperdonich 37 Yr Old,391,Anchor Distilling (preiss Imports),750,6,1,,82,2006-11-07 00:00:00,,,$68.00,102.00,408.00
904188,SINGLE MALT SCOTCH,Macallan 37 Yr Old Scotch,391,Anchor Distilling (preiss Imports),750,6,1,,90,2006-11-07 00:00:00,,,$285.12,427.68,1710.69
904189,SINGLE MALT SCOTCH,Macallan 36 Yr Old Scotch,391,Anchor Distilling (preiss Imports),750,6,1,,102,2006-11-07 00:00:00,,,$170.83,256.25,1025.00
904190,IMPORTED ALE,Boon Kriek Cherry Lambic,484,Vanberg & Dewulf,355,12,1,,15,2006-11-08 00:00:00,,,$4.00,4.99,47.95
904191,IMPORTED ALE,Boon Framboise,484,Vanberg & Dewulf,355,12,1,,15,2006-11-08 00:00:00,,,$4.50,5.62,53.95
904192,IMPORTED ALE,Boon Oude Kriek,484,Vanberg & Dewulf,375,12,1,,15,2006-11-08 00:00:00,,,$4.58,5.72,54.95
904193,IMPORTED ALE,Scaldis Prestige,484,Vanberg & Dewulf,750,6,1,,15,2006-11-08 00:00:00,,,$22.50,28.13,135.00
904194,IMPORTED ALE,Scaldis Noel,484,Vanberg & Dewulf,250,24,1,,15,2006-11-08 00:00:00,,,$2.25,2.81,53.95
904195,IMPORTED ALE,Scaldis Premium Noel,484,Vanberg & Dewulf,750,8,1,,15,2006-11-08 00:00:00,,,$8.62,10.77,68.95
904196,IMPORTED ALE,Witkap Singel,484,Vanberg & Dewulf,331,24,1,,15,2006-11-08 00:00:00,,,$2.25,2.81,53.95
904197,IMPORTED ALE,Dupont Les Bons Voeux,484,Vanberg & Dewulf,750,12,1,,15,2006-11-08 00:00:00,,,$5.16,6.45,61.95
904198,IMPORTED ALE,Blanches Des Moines,484,Vanberg & Dewulf,750,12,1,,15,2006-11-08 00:00:00,,,$4.50,5.62,53.95
904199,IMPORTED ALE,Boon Oude Geuze,484,Vanberg & Dewulf,355,12,1,,15,2006-11-08 00:00:00,,,$4.25,5.31,50.95
904200,IMPORTED ALE,Ecaussinnes Ultra,433,Shelton Brothers,331,24,1,,15,2006-11-22 00:00:00,,,$1.61,2.02,38.70
904201,IMPORTED ALE,Kerst Pater,144,D & V International Inc.,750,12,1,,18,2006-11-22 00:00:00,,,$3.96,4.95,47.50
904202,IMPORTED ALE,St Bernardus Gift 4x6 Mixed,144,D & V International Inc.,331,6,1,,15,2006-11-22 00:00:00,,,$10.00,12.50,60.00
904203,IMPORTED ALE,Urthel Hibernus Quentum,28,Artisanal Imports,331,24,1,,15,2007-01-01 00:00:00,,,$2.90,3.62,69.50
904204,IMPORTED ALE,Koningshoeven Dubbel,28,Artisanal Imports,750,12,1,,15,2007-01-01 00:00:00,,,$5.52,6.89,66.19
904205,IMPORTED ALE,Koningshoeven Tripel 6/4,28,Artisanal Imports,331,24,1,,15,2007-01-01 00:00:00,,,$2.47,3.08,59.19
904206,IMPORTED ALE,Koningshoeven Tripel (use 924206),28,Artisanal Imports,750,12,1,,15,2007-01-01 00:00:00,,,$5.52,6.89,66.19
904207,IMPORTED ALE,Koningshoeven Quadrupel 6/4,28,Artisanal Imports,331,24,1,,15,2007-01-01 00:00:00,,,$2.59,3.24,62.19
904208,IMPORTED ALE,Koningshoeven Quadrupel,28,Artisanal Imports,750,12,1,,15,2007-01-01 00:00:00,,,$6.96,8.70,83.50
904209,IMPORTED ALE,Rochefort 6,759,Merchant Du Vin Corporation,331,12,1,,15,2007-01-01 00:00:00,,,$2.79,3.49,33.50
904210,IMPORTED ALE,Criminally Bad Elf,433,Shelton Brothers,500,12,1,,15,2006-11-22 00:00:00,,,$3.67,4.59,44.04
904211,80 PROOF VODKA,Seagram's Extra Smooth Vodka,255,Wilson Daniels Ltd.,375,12,1,,80,2009-04-02 00:00:00,,,$2.84,4.26,34.10
904212,TEQUILA,Corazon De Agave Reposado Tequila,330,Monsieur Henri Wines Ltd.,750,6,1,,80,2009-04-03 00:00:00,83089004015,10083100000000,$16.00,23.99,95.97
904213,IMPORTED ALE,St Pieters Zinnebir Xmas,433,Shelton Brothers,750,12,1,,15,2006-11-22 00:00:00,,,$7.56,9.45,90.70
904214,IMPORTED ALE,Struise Pannepot,433,Shelton Brothers,331,24,1,,15,2006-11-22 00:00:00,,,$3.67,4.59,88.07
904215,CREAM LIQUEURS,Baja Luna Black Raspberry,330,Monsieur Henri Wines Ltd.,750,12,1,,30,2009-04-08 00:00:00,,10086000000000,$8.88,13.32,106.55
904216,FLAVORED VODKA,Burrell Vodka Caramel,81,Burrell Beverage,750,12,1,,70,2014-04-17 00:00:00,,,$15.59,23.39,187.00
904217,FLAVORED VODKA,Burrell Vodka Lemonade,81,Burrell Beverage,750,12,1,,70,2014-04-17 00:00:00,,,$15.59,23.39,187.00
904218,FLAVORED VODKA,Burrell Vodka Passion,81,Burrell Beverage,750,12,1,,70,2014-04-17 00:00:00,,,$15.59,23.39,187.00
904219,HIGH PROOF BEER,Bells Java Stout,70,Bell's Brewery Inc.,355,24,1,,15,2007-02-16 00:00:00,,,$1.00,1.25,23.95
904220,IMPORTED ALE,Brother Felonious Ale,344,North Coast Brewing Co,750,12,1,,15,2006-11-30 00:00:00,,,$5.81,7.26,69.70
904221,FLAVORED VODKA,Burrell Vodka Pure,81,Burrell Beverage,750,12,1,,80,2014-04-17 00:00:00,,,$15.59,23.39,187.00
904222,HIGH PROOF BEER,Bells Hopslam Ale,70,Bell's Brewery Inc.,355,24,1,,20,2007-02-16 00:00:00,,,$1.31,1.64,31.50
904223,CANADIAN WHISKIES,Pendleton 20 Yr Directors Reserve - DNO,971,Hood River Distillers Inc.,750,4,1,,80,2011-03-11 00:00:00,,,$62.50,93.75,250.00
904224,SCOTCH WHISKIES,Compass Box Spice Tree Whisky,305,Mhw Ltd,750,6,1,,92,2011-03-14 00:00:00,832889000000,10832900000000,$34.67,52.01,208.00
904225,MISC. IMPORTED CORDIALS & LIQUEURS,Arak Razzouk,185,Evaton Inc.,750,12,1,,100,2011-03-29 00:00:00,,,$13.75,20.63,165.00
904226,IMPORTED DRY GINS,Boomsma Jonge Genever,108,Cvi Brands,750,12,1,,80,2011-03-22 00:00:00,,904226,$15.58,23.37,187.00
904227,STRAIGHT RYE WHISKIES,Old Potrero Rye,391,Anchor Distilling (preiss Imports),750,1,1,,98,2011-03-22 00:00:00,,,$36.67,55.01,36.67
904228,80 PROOF VODKA,Burnett's Vodka,259,Heaven Hill Distilleries Inc.,1000,12,1,,80,2007-01-18 00:00:00,,,$5.75,8.63,69.00
904229,HIGH PROOF BEER,Rogue Issaquah Menage A Frog,399,Rogue Ales And Spirits,750,12,1,,18,2007-01-26 00:00:00,,,$8.91,11.13,106.86
904230,IMPORTED ALE,Chimay Red Cap Ale,303,Manneken-brussel Imports Inc.,331,24,1,,14,1994-09-01 00:00:00,,,$2.75,3.44,66.00
904231,TEQUILA,Voodoo Tiki Tequila Desert Rose,16,Admiral Imports,750,6,1,,67,2009-04-14 00:00:00,,,$16.00,24.00,96.00
904232,IMPORTED ALE,Chimay White Cap Ale,363,Paterno Imports Ltd.,331,24,1,,14,1994-09-01 00:00:00,,,$2.42,3.02,58.00
904233,STRAIGHT BOURBON WHISKIES,Phillips Union Cherry Flavored Whiskey,380,Phillips Beverage Company,750,6,1,,80,2009-04-07 00:00:00,87116080027,10087100000000,$14.30,21.45,85.80
904234,IMPORTED ALE,Chimay Blue Cap Ale,303,Manneken-brussel Imports Inc.,331,24,1,,14,1994-09-01 00:00:00,,,$3.13,3.91,75.00
904235,IMPORTED VODKA,Svedka Vanilla Vodka,115,Constellation Wine Company Inc.,750,12,1,,70,2009-04-13 00:00:00,,904235,$8.25,12.38,98.96
904236,IMPORTED ALE,Chimay Premiere Ale,303,Manneken-brussel Imports Inc.,750,12,1,,14,1994-09-01 00:00:00,,,$6.17,7.71,74.00
904237,CANADIAN WHISKIES,James Foxe,421,Sazerac Co. Inc.,1750,6,1,,80,2009-04-15 00:00:00,88004040222,10088000000000,$8.71,13.07,52.25
904238,IMPORTED ALE,Chimay Cinq Cents Ale,303,Manneken-brussel Imports Inc.,750,12,1,,14,1994-09-01 00:00:00,,,$6.50,8.13,78.00
904239,FLAVORED RUM,Captain Morgan Parrot Bay Mango,260,Diageo Americas,1000,12,1,,42,2009-04-13 00:00:00,,,$9.50,14.24,113.95
904240,IMPORTED ALE,Chimay Grand Reserve Ale,303,Manneken-brussel Imports Inc.,750,12,1,,14,1994-09-01 00:00:00,,,$7.08,8.85,85.00
904241,TEQUILA,Voodoo Tiki Tequila Green Dragon,16,Admiral Imports,750,6,1,,67,2009-04-14 00:00:00,,,$16.00,24.00,96.00
904242,IMPORTED ALE,Chimay Grande Reserve Ale,303,Manneken-brussel Imports Inc.,1500,6,1,,14,1996-01-01 00:00:00,,,$15.94,19.93,95.65
904243,FLAVORED RUM,Malibu Tropical Banana Liqueur,370,Pernod Ricard Usa/austin Nichols,750,12,1,,42,2009-04-16 00:00:00,89540493343,10089500000000,$7.50,11.24,89.94
904244,HIGH PROOF BEER,Samuel Adams Triple Bock Ale,80,Boston Beer Company,250,24,1,,35,1996-09-01 00:00:00,,,$2.36,2.95,56.55
904245,FLAVORED RUM,Cruzan Vanilla Flavored Rum,65,Jim Beam Brands,750,12,1,,55,2009-04-17 00:00:00,,,$7.08,10.62,84.97
904246,TEQUILA,Hacienda Vieja,310,Marsalle Company/stoller Warehouse,750,12,1,,80,2009-02-11 00:00:00,815669000000,,$13.18,19.77,158.15
904247,IMPORTED ALE,Nostradamus 20l Keg,144,D & V International Inc.,20000,1,1,,15,2007-04-27 00:00:00,,,$110.00,137.50,110.00
904248,HIGH PROOF BEER,Sierra Nevada Ipa,440,Sierra Nevada Brewing Company,355,24,1,,15,2007-01-26 00:00:00,,,$1.08,1.34,25.80
904249,80 PROOF VODKA,Gilbey's Vodka 80 Proof,65,Jim Beam Brands,1750,6,1,,80,2009-04-21 00:00:00,,,$8.92,13.38,53.53
904250,IMPORTED ALE,Gj Dansk Mjod,38,B. United International,750,6,1,,15,2007-01-01 00:00:00,,,$13.33,16.66,79.95
904251,IMPORTED ALE,Klapojster Mjod,38,B. United International,750,6,1,,15,2007-01-01 00:00:00,,,$13.99,17.49,83.95
904252,IMPORTED ALE,Scires,38,B. United International,750,4,1,,15,2007-01-01 00:00:00,,,$13.23,16.53,52.90
904253,IMPORTED ALE,Uerige Sticke,38,B. United International,331,24,1,,15,2007-01-01 00:00:00,,,$2.65,3.31,63.50
904254,IMPORTED ALE,Viking Blod,38,B. United International,750,6,1,,38,2009-03-01 00:00:00,,,$14.11,17.64,84.65
904255,IMPORTED ALE,Makanas Birds Eye Chilly Mead,38,B. United International,750,6,1,,15,2007-01-01 00:00:00,,,$11.08,13.85,66.50
904256,IMPORTED ALE,Makanas Herbal Blossom Mead,38,B. United International,750,6,1,,15,2007-01-01 00:00:00,,,$11.08,13.85,66.50
904257,IMPORTED ALE,Makanas Dry Mead,38,B. United International,750,6,1,,15,2007-01-01 00:00:00,,,$11.08,13.85,66.50
904258,HIGH PROOF BEER,Bell's Two Hearted Keg,70,Bell's Brewery Inc.,30000,1,1,,14,2007-03-15 00:00:00,,,$111.60,139.50,111.60
904259,HIGH PROOF BEER,Bell's Hopslam Keg,70,Bell's Brewery Inc.,29556,1,1,,14,2007-03-15 00:00:00,,,$150.00,187.50,150.00
904260,HIGH PROOF BEER,Bell's Two Hearted Ale,70,Bell's Brewery Inc.,355,24,1,,14,2007-03-15 00:00:00,,,$0.89,1.11,21.30
904261,HIGH PROOF BEER,Rogue 10k Brew,399,Rogue Ales And Spirits,750,6,1,,14,2007-03-16 00:00:00,,,$11.17,13.96,67.00
904262,HIGH PROOF BEER,Ommegang Beer,151,Duvel Moortgat Usa,750,12,1,,15,2007-03-29 00:00:00,,,$4.13,5.16,49.50
904263,HIGH PROOF BEER,Ommegang Abbey Ale,151,Duvel Moortgat Usa,355,24,1,,15,2007-03-29 00:00:00,,,$1.60,2.00,38.49
904264,HIGH PROOF BEER,Three Philosophers Ale,151,Duvel Moortgat Usa,750,12,1,,15,2007-03-26 00:00:00,,,$4.95,6.19,59.45
904265,HIGH PROOF BEER,Three Philosophers Ale,151,Duvel Moortgat Usa,355,24,1,,15,2007-03-26 00:00:00,,,$2.21,2.76,52.99
904266,HIGH PROOF BEER,Hennepin Farmhouse Ale,151,Duvel Moortgat Usa,355,24,1,,15,2007-04-06 00:00:00,,,$1.60,2.00,38.49
904267,HIGH PROOF BEER,Hennepin Farmhouse Ale,151,Duvel Moortgat Usa,750,12,1,,15,2007-04-06 00:00:00,,,$4.13,5.16,49.50
904268,IMPORTED ALE,Rare Vos Amber Ale,151,Duvel Moortgat Usa,355,24,1,,15,2007-04-06 00:00:00,,,$1.54,1.92,36.95
904269,IMPORTED ALE,Rare Vos Amber Ale,151,Duvel Moortgat Usa,750,12,1,,15,2007-04-06 00:00:00,,,$4.13,5.16,49.50
904270,HIGH PROOF BEER,Flying Dog Double Dog Double Pale Ale,183,Flying Dog Brewery,355,24,1,,23,2008-09-16 00:00:00,,,$1.45,1.81,34.70
904271,IMPORTED ALE,Aldaris Porteris Beer,148,Doyna Ltd,500,20,1,,15,2007-04-19 00:00:00,,,$1.20,1.50,24.00
904272,IMPORTED ALE,Abbaye St Bon Chien 2006,38,B. United International,750,6,1,,15,2007-04-27 00:00:00,,,$12.98,16.23,77.90
904273,IMPORTED ALE,Hitachino Nest Classic Ale,38,B. United International,331,24,1,,15,2007-04-27 00:00:00,,,$2.52,3.15,60.50
904274,IMPORTED ALE,Rochefort Trappist 6 Ale,759,Merchant Du Vin Corporation,331,12,1,,15,2007-04-20 00:00:00,,,$2.98,3.72,35.75
904275,IMPORTED ALE,Organic Gs Wiesen Edel-Weisse,38,B. United International,500,24,1,,15,2007-04-27 00:00:00,,,$2.09,2.61,50.10
904276,IMPORTED ALE,J W Lees Harvest 2006,38,B. United International,275,12,1,,15,2007-04-27 00:00:00,,,$4.29,5.36,51.50
904277,IMPORTED ALE,Koningshoeven Dubbel 6/4,28,Artisanal Imports,331,24,1,,15,2007-05-16 00:00:00,,,$2.47,3.08,59.19
904278,IMPORTED ALE,Grotten Flemish Ale,28,Artisanal Imports,750,12,1,,15,2007-05-16 00:00:00,,,$5.40,6.75,64.76
904279,IMPORTED ALE,St Feuillien Brune,28,Artisanal Imports,750,12,1,,15,2007-05-16 00:00:00,,,$5.40,6.75,64.76
904280,IMPORTED ALE,St Feuillien Tripel,28,Artisanal Imports,331,24,1,,15,2007-05-16 00:00:00,,,$2.32,2.90,55.76
904281,IMPORTED ALE,Urthel Hibernus Quentum,28,Artisanal Imports,750,12,1,,15,2007-05-16 00:00:00,,,$5.40,6.75,64.76
904282,IMPORTED ALE,Urthel Bock,28,Artisanal Imports,750,12,1,,15,2007-05-16 00:00:00,,,$5.40,6.75,64.76
904283,FLAVORED VODKA,Uv Green(apple) Vodka,380,Phillips Beverage Company,375,12,1,,60,2009-04-21 00:00:00,,10087100000000,$2.78,4.17,33.30
904284,DISTILLED SPIRITS SPECIALTY,La Pinta Distilled Spirits Specialty,472,Tequilas Premium Inc.,750,6,1,,38,2014-03-26 00:00:00,81240049165,,$33.17,49.76,199.00
904285,IMPORTED VODKA,Finlandia Vodka 80 Proof,85,Brown-forman Corporation,750,12,1,,80,2009-04-23 00:00:00,,10081100000000,$10.55,15.83,126.58
904286,IMPORTED ALE,St Feuillien Cuvee De Noel,28,Artisanal Imports,331,24,1,,15,2007-05-16 00:00:00,,,$2.57,3.22,61.76
904287,IMPORTED ALE,Urthel Hop-It 30l Keg,28,Artisanal Imports,29556,1,1,,15,2007-05-16 00:00:00,,,$141.76,177.20,141.76
904288,IMPORTED ALE,Bosteels Pauwel Deus,28,Artisanal Imports,750,12,1,,15,2007-05-18 00:00:00,,,$7.90,9.87,94.76
904289,IMPORTED ALE,Meantime Coffee Porter Case,28,Artisanal Imports,331,12,1,,15,2007-05-16 00:00:00,,,$2.44,3.05,29.26
904290,IMPORTED ALE,Fin Du Monde 6l,455,Unibrew Usa Inc.,6000,1,1,,15,2007-05-18 00:00:00,,,$82.55,103.19,82.55
904291,IMPORTED ALE,Trois Pistoles,455,Unibrew Usa Inc.,750,12,1,,15,2007-05-16 00:00:00,,,$3.80,4.75,45.58
904292,IMPORTED ALE,Quelque Chose 6 Pak,455,Unibrew Usa Inc.,750,6,1,,15,2007-05-18 00:00:00,,,$5.45,6.81,32.69
904293,IMPORTED ALE,Seigneuriale,455,Unibrew Usa Inc.,750,12,1,,15,2007-05-18 00:00:00,,,$3.80,4.75,45.58
904294,IMPORTED ALE,Unibroue Edition 2005,455,Unibrew Usa Inc.,750,12,1,,15,2007-05-18 00:00:00,,,$4.14,5.18,49.70
904295,IMPORTED ALE,Unibroue 16,455,Unibrew Usa Inc.,750,12,1,,15,2007-05-18 00:00:00,,,$4.27,5.33,51.20
904296,IMPORTED ALE,Nogne-0 Imperial Stout,433,Shelton Brothers,375,12,1,,0,2007-06-07 00:00:00,,,$3.29,4.11,39.50
904297,IMPORTED ALE,Nogne-O Porter,433,Shelton Brothers,375,12,1,,16,2007-06-07 00:00:00,,,$2.33,2.92,28.00
904298,IMPORTED ALE,Jenlain Blonde,433,Shelton Brothers,750,12,1,,16,2007-06-07 00:00:00,,,$3.25,4.06,39.00
904299,IMPORTED ALE,Jenlain Ambree,433,Shelton Brothers,750,12,1,,16,2007-06-07 00:00:00,,,$3.25,4.06,39.00
904300,IMPORTED ALE,Eisenbahn Defumada,433,Shelton Brothers,355,24,1,,16,2007-06-07 00:00:00,,,$1.26,1.58,30.35
904301,IMPORTED ALE,Eisenbahn Vigarosa,433,Shelton Brothers,355,24,1,,16,2007-06-07 00:00:00,,,$1.26,1.58,30.35
904302,IMPORTED ALE,Eisenbahn Lust,433,Shelton Brothers,750,4,1,,16,2007-06-07 00:00:00,,,$13.65,17.06,54.58
904303,IMPORTED ALE,Mikkellar Beer Geek Breakfast,433,Shelton Brothers,426,12,1,,16,2007-06-07 00:00:00,,,$6.48,8.09,77.70
904304,SINGLE MALT SCOTCH,Glendronach 15yr Pedro Ximinez Sherry Pucheon,391,Anchor Distilling (preiss Imports),750,1,1,,116,2011-03-22 00:00:00,,,$60.00,90.00,60.00
904305,IMPORTED ALE,Ridgeway Foreign Export Stout,433,Shelton Brothers,500,12,1,,16,2007-06-28 00:00:00,,,$2.88,3.60,34.59
904306,IMPORTED ALE,Olfabrikken Porter,433,Shelton Brothers,375,12,1,,32,2007-06-28 00:00:00,,,$3.79,4.74,45.50
904307,IMPORTED ALE,Drie Fonteinen Schaerbeekse Kriek,433,Shelton Brothers,750,6,1,,16,2007-06-28 00:00:00,,,$12.12,15.15,72.70
904308,IMPORTED ALE,Ecaussinnes Ultra Brune,433,Shelton Brothers,248,24,1,,16,2007-06-28 00:00:00,,,$1.61,2.02,38.70
904309,IMPORTED ALE,Kulmbacher Eisbock Keg,433,Shelton Brothers,29556,1,1,,16,2007-06-28 00:00:00,,,$95.00,118.75,95.00
904310,IMPORTED ALE,Delirium Tremens 20l Keg,494,Wetten Importers Inc.,19497,1,1,,15,2007-07-01 00:00:00,,,$117.00,146.25,117.00
904311,IMPORTED GRAPE BRANDIES,Lepanto Solera Gran Reserva,391,Anchor Distilling (preiss Imports),750,6,1,,80,2014-06-12 00:00:00,87236910013,10087200000000,$29.50,44.25,176.97
