series,episode,baker,outcome,signature_handshake,technical,showstopper_handshake,signature_ingredients,showstopper_ingredients
13,3,Rebs,SKIP,NULL,NULL,NULL,NULL,NULL
13,3,Sandro,IN,No,4,No,Pepper;pineapple;bbq sauce;camembert;honey;spanish chorizo;onion,Maple;bacon;cream cheese;pulled beef brisket;bbq sloppy Joe sauce;sirloin steak
13,3,Syabira,IN,No,5,No,Stinky bean;sambal paste;prawn;anchovies;onions,Nasi lemak;ginger;coconut;cucumber;chicken;spicy sambal
13,3,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,4,Abdul,IN,No,6,No,Coconut;raspberry jam;white chocolate buttercream;apricot,Lime zest;white chocolate;passion fruit;coconut;Italian meringue buttercream;lime curd
13,4,Carole,IN,No,10,No,Aniseed;ground anise;orange,Chocolate;coffee liqueur;chili;orange;lime;hazelnut;caramel
13,4,Dawn,IN,No,5,No,Chopped bird’s eye chilli;chocolate ganache,Coffee creme mousseline;dark chocolate;vanilla;Chantilly cream;amaretto creme patisserie
13,4,James,OUT,No,8,No,Vanilla;cinnamon;coffee;chocolate;caramel,Chili;white chocolate;lemon;lime;vanilla;dulce de leche;chocolate;strawberry
13,4,Janusz,IN,No,7,No,Lime craquelin;coconut milk,Dragon fruit;whipping cream;evaporated milk;coconut milk;mango;lemon;passion fruit;guava
13,4,Kevin,IN,No,4,No,Rum syrup;lemon;star anise;rum butter;coconut,Coffee milk;hazelnut praline cream;vanilla;chili chocolate ganache
13,4,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,4,Maxy,STARBAKER,No,1,No,Orange;cinnamon;cinnamon chantilly cream,Chocolate;strawberry;vanilla;Italian meringue buttercream;cinnamon;double cream;evaporated milk;condensed milk
13,4,Rebs,OUT,No,9,No,Lemon;vanilla;whipped cream;lemon curd,Mexican coffee liqueur;tequila;almond;cocoa;mascarpone cream;chili chocolate ganache
13,4,Sandro,IN,No,3,No,Caramel;hazelnut;coffee;praline custard,White chocolate;chocolate ganache;cherry compote;chili chocolate coffee sponge;Irish cream soak;spiced chocolate sponge;coffee and cherry soak
13,4,Syabira,IN,No,2,No,Boiled egg;corn;cinnamon;coconut,Sweetcorn;swiss meringue;cinnamon;cream cheese
13,4,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,5,Abdul,IN,No,2,No,Fig;white chocolate;rose petal;pistachio;date;saffron;cardamom,White chocolate;almond crunch;blackberry mousse;yuzu curd;mirror glaze
13,5,Carole,OUT,No,6,No,Plum;ginger;chantilly cream,Chocolate;strawberry;strawberry mousse
13,5,Dawn,IN,No,7,No,Caramel;orange;apple;creme anglaise,Lemon jelly;hazelnut dacquoise;lime yogurt mousse;raspberry mousse;basil
13,5,James,NULL,NULL,NULL,NULL,NULL,NULL
13,5,Janusz,IN,No,1,No,Coconut creme anglaise;coconut;caramelized pineapples;coconut rum,Chocolate mousse;white chocolate
13,5,Kevin,IN,No,5,No,Fruit;whiskey;creme anglaise,Creme mousseline;banana mousse;chocolate mousse;buttercream
13,5,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,5,Maxy,IN,No,3,No,Candied pecan;date;toffee;caramel;raspberry;whipped cream,Lemon curd;swiss roll;vanilla mousse;strawberry mousse
13,5,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,5,Sandro,STARBAKER,No,4,No,Cherry;apple;crumble;caramel;cherry liqeuer,Panna cotta;passion fruit;lemon;white chocolate;prosecco jelly;strawberry;blueberry
13,5,Syabira,IN,No,8,No,Watermelon essense;caramel;coconut;tapioca;taro;lychee custard,Melon mousse;jasmine jelly
13,5,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,6,Abdul,IN,No,7,No,Caramel;honeycrisp apple;almond;cream cheese;chocolate,Cinnamon;allspice;ginger;nutmeg;brandy snaps;white chocolate;matcha;rosewater;almond;cardamom;date
13,6,Carole,NULL,NULL,NULL,NULL,NULL,NULL
13,6,Dawn,OUT,No,5,No,Sliced green apple;toffee;blood orange juice,Carbon black cocoa powder;cardamom;raspberry jelly;brandy ganache;tuile
13,6,James,NULL,NULL,NULL,NULL,NULL,NULL
13,6,Janusz,IN,No,2,No,Pink apple;caramel;ginger;nutmeg;all spice;chocolate;cinnamon;clove,White chocolate;almond;almond flour;almond extract;clove;nutmeg;ginger;cinnamon;pumpkin;pistachio;cricket powder;smoked cricket
13,6,Kevin,IN,No,3,No,Almond;cream cheese;Braeburn apple;streusel;bourbon;spiced cider;caramel,Orange zest;5 spice;apple puree;creme mousseline;marshmallow;toffee;peanut;chocolate ganache
13,6,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,6,Maxy,IN,No,6,No,Pink apple;green apple;cream cheese;walnut;spice;apple puree;salted caramel,Orange zest;pumpkin;chocolate;cinnamon;ginger;clove;nutmeg;hazelnut
13,6,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,6,Sandro,IN,No,4,No,Bramley apples;cinnamon whiskey;caramel;spice;walnut crumble,Chocolate;candied orange;hazelnuts;espresso;cayenne pepper
13,6,Syabira,STARBAKER,No,1,No,Chili;green apple;pink apple;sour plum;cream cheese,Coriander;cinnamon;clove;star anise;peanut;almond;white truffle maple syrup;orange zest
13,6,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,7,Abdul,IN,No,4,No,Orange zest;vanilla;pistachio praline;caramelized sugar;cherry coulis,Chocolate creme patissiere;vanilla creme diplomat;raspberry;lime zest;strawberry;caramelized peach
13,7,Carole,NULL,NULL,NULL,NULL,NULL,NULL
13,7,Dawn,NULL,NULL,NULL,NULL,NULL,NULL
13,7,James,NULL,NULL,NULL,NULL,NULL,NULL
13,7,Janusz,IN,No,5,No,Coffee;vanilla;orange zest,strawberry;dark chocolate;ruby chocolate;white chocolate;vanilla;condensed milk;limoncello
13,7,Kevin,OUT,No,3,No,lychee;prosecco;raspberry puree;tuile,Bay leave;thyme;honey;nectarine;raspberry;Swiss meringue buttercream;prosecco
13,7,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,7,Maxy,IN,No,2,No,Pistachio;blueberry;caramelized sugar,Coconut;almond;lime;passion fruit;Italian meringue buttercream;tuile biscuit;mango;pineapple;vanilla
13,7,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,7,Sandro,IN,No,1,No,Cardamom;cherry jelly;caramelized hazelnut & almond;dark chocolate;brandy;prosecco,Mango;coconut;vanilla;coffee;rosewater;orange
13,7,Syabira,STARBAKER,No,6,No,Crumble;mint;lime zest;rum,Pineapple;coconut rum creme legere;pineapple creme patissiere;lime
13,7,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Abdul,IN,No,3,No,Strawberry; dark chocolate; coconut creme patissiere; berry compote; coconut extract; kiwi,Aubergine and potato curry; apple; blackberry; chana dal
13,8,Carole,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Dawn,NULL,NULL,NULL,NULL,NULL,NULL
13,8,James,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Janusz,IN,No,2,No,Strawberry; whipped cream; fruit liqueur glaze,Spinach; onion; mustard; parsley; pepper; ground pork; salmon; dauphinoise potato; apple
13,8,Kevin,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Maxy,OUT,No,5,No,Chantilly cream; strawberry; raspberry; gooseberry and cloudberry jam; elderflower syrup,Chicken; strawberry; creme legere; red pepper; bay leaf; clove; string beans; spinach
13,8,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,8,Sandro,IN,No,1,No,Lime cream patissiere; lime jam; ginger biscuit,Watermelon; spicy chorizo; beef; pear; cherry; plum
13,8,Syabira,STARBAKER,No,4,No,Orange; mandarin; clove; cardamom; cream cheese; orange liqueur; pecan praline; whipping cream,Red onion; Malaysian potato curry; chicken rendang
13,8,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Abdul,STARBAKER,No,2,No,Raspberry; pistachio; mascarpone cream; coffee creme chiboust,Lemon zest; lemon extract; orange; marzipan; caramel; pistachio;
13,9,Carole,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Dawn,NULL,NULL,NULL,NULL,NULL,NULL
13,9,James,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Janusz,OUT,No,3,No,Plum; dark chocolate; hazelnut custard,Almond; rose; gin
13,9,Kevin,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Maxy,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,9,Sandro,IN,No,4,No,Dried banana; banana; peanut; caramel; praline crumble; chocolate ganache; peanut butter,Raspberry; pistachio; rhubarb; custard; marzipan
13,9,Syabira,IN,No,1,No,strawberry; peanut butter; blackberry; cream cheese,Pistachio; almond; rose; marzipan
13,9,Will,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Abdul,RUNNERUP,No,1,No,Feta cheese; leek; onion; rocket; mint; carrot; beetroot; cream cheese; dill; cherry; tarragon; chive,Honey; blackberry; raspberry; elderflower; almond; Italian meringue buttercream; strawberry
13,10,Carole,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Dawn,NULL,NULL,NULL,NULL,NULL,NULL
13,10,James,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Janusz,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Kevin,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Maisam,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Maxy,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Rebs,NULL,NULL,NULL,NULL,NULL,NULL
13,10,Sandro,RUNNERUP,No,3,No,Cauliflower; garlic; egg; water cress; lemon; elder flower; blueberry jam; blueberry; raspberry; strawberry; mustard; cream cheese,Lemon; plum compote; honey; white chocolate; raspberry; blueberry; cream
13,10,Syabira,WINNER,No,2,No,Aubergine; mushroom; quail’s egg; piccalilli; salsa verde; broad bean; strawberry jam; rosemary cream; coriander,Black pepper; blackberry jam; chocolate and hazelnut; Tarragon; strawberry; rhubarb; chocolate; buttercream; gooseberry
13,10,Will,NULL,NULL,NULL,NULL,NULL,NULL
